weight,dead,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity
384.272,alive,airbag,belted,0,m,17,2002,2001,nodeploy,driver,0,3
301.855,alive,airbag,belted,1,f,74,2002,1996,deploy,driver,1,3
301.855,alive,airbag,none,1,f,54,2002,2001,deploy,driver,1,3
301.855,alive,airbag,belted,0,m,55,2002,1992,nodeploy,driver,0,1
301.855,alive,airbag,belted,0,f,50,2002,1992,nodeploy,pass,0,0
226.429,alive,airbag,belted,0,m,74,2002,1998,nodeploy,driver,0,1
226.429,alive,airbag,belted,1,f,50,2002,2001,deploy,driver,1,1
476.239,alive,airbag,belted,1,m,24,2002,2000,deploy,driver,1,2
1063.916,alive,airbag,none,1,f,87,2002,1997,deploy,pass,1,1
322,alive,airbag,belted,0,m,33,2002,1996,nodeploy,driver,0,5
719.347,alive,none,none,0,m,50,2002,1991,unavail,driver,0,1
180.413,alive,airbag,none,1,m,49,2002,2002,deploy,driver,1,0
322.318,alive,none,none,1,m,34,2002,1990,unavail,driver,0,5
482.118,alive,airbag,belted,0,m,41,2002,2001,nodeploy,driver,0,0
1581.871,alive,none,none,1,m,26,2002,1993,unavail,pass,0,0
758.484,alive,airbag,none,1,f,42,2002,1994,deploy,driver,1,1
228.468,alive,none,belted,1,m,18,2002,1989,unavail,pass,0,0
449.098,alive,airbag,none,1,f,36,2002,1998,deploy,driver,1,1
1473.528,alive,airbag,belted,1,f,23,2002,1996,deploy,driver,1,1
198.471,alive,none,none,1,m,19,2002,1991,unavail,driver,0,0
228.468,alive,none,belted,0,m,83,2002,1977,unavail,driver,0,3
1492.386,alive,airbag,belted,1,m,42,2002,2000,nodeploy,driver,0,0
377.943,alive,airbag,none,1,m,18,2002,2002,deploy,driver,1,0
377.943,alive,airbag,none,1,f,17,2002,2002,deploy,pass,1,1
844.325,alive,airbag,belted,0,f,41,2002,1998,nodeploy,driver,0,1
238.523,alive,airbag,belted,0,m,38,2002,2001,nodeploy,driver,0,1
292.583,alive,airbag,belted,0,m,42,2002,2000,deploy,driver,1,3
274.834,alive,none,none,1,f,19,2002,1989,unavail,driver,0,1
2014.514,alive,airbag,belted,1,m,19,2002,1997,nodeploy,driver,0,2
279.64,alive,none,belted,1,f,82,2002,1994,unavail,pass,0,1
239.857,alive,airbag,belted,1,f,42,2002,2000,nodeploy,driver,0,0
239.857,alive,airbag,belted,1,f,65,2002,1999,nodeploy,driver,0,1
239.857,alive,airbag,belted,1,m,57,2002,2001,nodeploy,driver,0,1
1758.139,alive,airbag,belted,1,m,48,2002,1992,deploy,driver,1,0
372.44,alive,airbag,belted,1,f,19,2002,2002,deploy,driver,1,1
696.15,alive,none,belted,1,m,20,2002,1993,unavail,driver,0,0
696.15,alive,none,belted,1,f,49,2002,1986,unavail,driver,0,1
861.524,alive,airbag,belted,1,f,25,2002,1993,nodeploy,driver,0,0
861.524,alive,airbag,belted,1,m,55,2002,1999,nodeploy,driver,0,0
222.657,alive,airbag,none,1,m,43,2002,2002,deploy,driver,1,1
1632.059,alive,airbag,belted,1,f,75,2002,1995,deploy,driver,1,0
1632.059,alive,airbag,belted,0,f,68,2002,1998,nodeploy,driver,0,0
411.366,alive,airbag,belted,1,m,48,2002,2002,deploy,driver,1,1
411.366,alive,airbag,belted,1,m,27,2002,2002,deploy,pass,1,1
918.99,alive,airbag,belted,1,m,38,2002,2000,nodeploy,driver,0,0
918.99,alive,none,belted,1,m,78,2002,1994,unavail,driver,0,1
376.298,alive,airbag,belted,1,m,87,2002,2002,deploy,driver,1,2
840.649,alive,none,belted,1,m,22,2002,1987,unavail,driver,0,1
840.649,alive,none,belted,1,f,22,2002,1987,unavail,pass,0,1
991.072,alive,airbag,none,0,m,61,2002,2001,nodeploy,driver,0,1
991.072,alive,airbag,belted,1,f,38,2002,1998,deploy,driver,1,3
938.028,alive,airbag,none,1,m,72,2002,2001,deploy,driver,1,5
2095.553,alive,airbag,belted,1,f,65,2002,1997,nodeploy,driver,0,0
128.042,alive,airbag,none,1,m,39,2002,1998,deploy,driver,1,3
844.799,alive,none,belted,1,f,72,2002,1991,unavail,driver,0,2
317.499,alive,airbag,belted,0,f,49,2002,2002,nodeploy,driver,0,0
317.499,alive,airbag,belted,0,f,59,2002,2002,nodeploy,pass,0,0
841.773,alive,airbag,belted,0,m,65,2002,1997,deploy,driver,1,0
218.169,alive,airbag,none,1,m,41,2002,2000,deploy,driver,1,0
218.169,alive,airbag,none,1,f,39,2002,2000,deploy,pass,1,0
218.169,alive,airbag,none,1,m,34,2002,1993,deploy,driver,1,3
891.113,alive,airbag,belted,1,f,45,2002,2000,deploy,driver,1,2
124.983,alive,airbag,none,1,m,68,2002,1998,deploy,driver,1,1
210.165,alive,airbag,none,1,m,46,2002,2001,deploy,driver,1,3
98.784,alive,airbag,belted,1,f,32,2002,2000,deploy,driver,1,3
568.984,alive,airbag,belted,1,f,26,2002,2002,nodeploy,driver,0,1
1271.111,alive,airbag,belted,1,m,18,2002,1996,deploy,driver,1,2
0,alive,airbag,belted,1,f,17,2002,2002,deploy,driver,1,0
100.52,alive,airbag,belted,1,m,23,2002,2001,deploy,driver,1,1
20.118,dead,airbag,none,1,m,36,2002,1997,deploy,pass,1,4
20.118,alive,airbag,belted,1,m,29,2002,2000,deploy,driver,1,2
20.118,dead,none,belted,0,m,71,2002,1989,unavail,driver,0,4
73.246,alive,airbag,none,0,m,40,2002,1999,nodeploy,driver,0,3
73.246,alive,airbag,none,1,m,31,2002,2000,deploy,driver,1,0
653.549,alive,airbag,belted,0,m,42,2002,1992,deploy,driver,1,0
653.549,alive,airbag,belted,1,f,50,2002,1991,deploy,driver,1,3
54.462,alive,airbag,none,1,m,26,2002,1998,deploy,driver,1,3
26.388,alive,airbag,belted,0,m,43,2002,1997,deploy,driver,1,3
26.388,alive,airbag,belted,1,m,27,2002,1997,deploy,driver,1,2
1790.848,alive,none,none,0,f,19,2002,1988,unavail,driver,0,2
64.727,alive,airbag,belted,1,f,17,2002,1992,deploy,driver,1,3
64.727,alive,none,belted,1,f,17,2002,1992,unavail,pass,0,3
492.31,alive,airbag,none,0,m,36,2002,1992,deploy,driver,1,1
20.118,dead,airbag,none,1,f,80,2002,1995,deploy,driver,1,4
20.118,alive,airbag,belted,1,m,55,2002,2000,deploy,driver,1,3
20.118,alive,airbag,belted,1,f,57,2002,2000,deploy,pass,1,3
1712.85,alive,airbag,belted,1,f,25,2002,2001,deploy,driver,1,0
158.981,alive,airbag,belted,1,f,44,2002,1990,deploy,driver,1,0
2951.292,alive,airbag,belted,1,m,22,2002,1995,deploy,driver,1,0
41.528,alive,none,belted,0,f,32,2002,1990,unavail,driver,0,3
35.694,alive,airbag,none,1,f,34,2002,2000,nodeploy,driver,0,3
26.54,alive,none,belted,1,f,16,2002,1990,unavail,driver,0,3
38.856,alive,airbag,belted,0,m,19,2002,1999,nodeploy,driver,0,3
28.891,alive,airbag,belted,1,m,45,2002,1995,deploy,driver,1,3
28.846,alive,airbag,belted,1,m,69,2002,1994,deploy,driver,1,3
48.721,alive,airbag,none,1,m,21,2002,1999,deploy,driver,1,2
48.721,alive,none,none,1,f,18,2002,1999,unavail,pass,0,3
36.227,alive,airbag,belted,1,f,27,2002,1998,deploy,driver,1,0
36.227,alive,airbag,belted,0,f,49,2002,1996,nodeploy,driver,0,3
66.904,alive,airbag,belted,0,m,23,2002,1995,nodeploy,driver,0,3
596.962,alive,none,belted,0,f,50,2002,1987,unavail,driver,0,3
82.353,alive,airbag,belted,0,m,24,2002,2002,nodeploy,driver,0,3
166.638,alive,airbag,belted,0,f,53,2002,1995,deploy,driver,1,2
166.638,alive,airbag,belted,1,m,63,2002,1999,deploy,driver,1,2
279.804,alive,none,none,1,f,66,2002,1993,unavail,pass,0,3
46.1,alive,airbag,belted,0,f,22,2002,2001,nodeploy,driver,0,3
46.1,alive,airbag,belted,0,f,21,2002,2001,nodeploy,pass,0,2
3128.579,alive,airbag,belted,1,f,41,2002,1996,deploy,driver,1,1
47.687,alive,airbag,belted,1,f,48,2002,2000,deploy,pass,1,2
47.687,alive,airbag,belted,1,f,26,2002,1994,deploy,driver,1,1
7.752,alive,airbag,belted,0,f,20,2002,2000,nodeploy,pass,0,0
295.227,alive,none,belted,1,m,20,2002,1992,unavail,driver,0,3
295.227,alive,none,belted,0,f,19,2002,1993,unavail,driver,0,3
19.866,alive,none,belted,1,f,29,2002,1991,unavail,pass,0,3
261.367,alive,airbag,belted,0,f,52,2002,2000,nodeploy,driver,0,2
44.199,alive,airbag,belted,0,m,21,2002,2000,deploy,driver,1,3
44.199,alive,airbag,belted,1,m,55,2002,1999,deploy,driver,1,0
75.119,alive,airbag,belted,0,f,85,2002,1998,deploy,driver,1,3
3058.644,alive,airbag,belted,0,f,38,2002,1999,nodeploy,driver,0,2
78.992,alive,none,belted,1,f,69,2002,1987,unavail,driver,0,3
78.992,alive,airbag,belted,1,m,22,2002,1999,deploy,driver,1,2
78.992,alive,airbag,belted,1,m,23,2002,1999,deploy,pass,1,2
41.814,dead,airbag,none,0,m,21,2002,1994,nodeploy,driver,0,4
41.814,dead,airbag,belted,1,m,33,2002,2001,deploy,driver,1,3
6404.99,alive,none,belted,0,m,54,2002,1991,unavail,driver,0,2
6404.99,alive,none,belted,0,f,49,2002,1991,unavail,pass,0,2
119.368,alive,airbag,belted,1,m,24,2002,1994,nodeploy,driver,0,0
20.019,alive,airbag,belted,0,f,23,2002,1994,nodeploy,driver,0,3
39.648,alive,airbag,belted,1,f,47,2002,2000,deploy,driver,1,3
46.459,alive,none,none,1,m,43,2002,1996,unavail,driver,0,3
46.459,alive,none,belted,1,m,36,2002,1989,unavail,driver,0,3
41.595,alive,none,belted,1,m,72,2002,1989,unavail,driver,0,3
432.161,alive,airbag,belted,0,f,51,2002,2001,deploy,driver,1,3
432.161,alive,airbag,belted,1,m,45,2002,1993,deploy,driver,1,0
36.013,alive,none,belted,1,m,17,2002,1983,unavail,driver,0,3
31.407,alive,airbag,belted,1,m,18,2002,2001,deploy,pass,1,3
280.233,alive,airbag,belted,1,m,19,2002,1997,deploy,driver,1,0
280.233,alive,airbag,belted,1,f,18,2002,1997,deploy,pass,1,3
63.777,alive,airbag,belted,0,m,22,2002,1991,deploy,driver,1,3
63.777,alive,airbag,belted,1,m,40,2002,1996,deploy,driver,1,3
33.796,alive,airbag,belted,0,f,58,2002,2000,nodeploy,driver,0,3
32.536,dead,airbag,belted,1,f,37,2002,1995,deploy,driver,1,4
32.536,dead,airbag,belted,1,m,45,2002,1995,deploy,pass,1,4
75.083,alive,airbag,belted,1,f,36,2002,1999,deploy,driver,1,3
71.408,alive,none,belted,1,f,17,2002,1994,unavail,driver,0,0
113.463,alive,none,belted,1,m,20,2002,1991,unavail,driver,0,2
113.463,dead,none,belted,1,f,27,2002,1991,unavail,pass,0,4
542.469,alive,none,belted,0,f,20,2002,1988,unavail,driver,0,3
542.469,alive,none,belted,1,m,50,2002,1989,unavail,driver,0,3
33.389,alive,none,belted,0,m,64,2002,1991,unavail,driver,0,0
33.389,alive,airbag,none,1,m,23,2002,2001,deploy,driver,1,0
33.389,alive,none,belted,1,f,33,2002,1988,unavail,driver,0,3
37.433,alive,airbag,none,1,m,25,2002,2001,deploy,driver,1,3
20.623,alive,airbag,belted,0,m,20,2002,2002,nodeploy,driver,0,3
3586.473,alive,none,belted,1,m,23,2002,1988,unavail,driver,0,0
3586.473,alive,none,belted,0,f,21,2002,1992,unavail,driver,0,2
3917.471,alive,airbag,belted,0,m,24,2002,1996,nodeploy,driver,0,1
42.921,alive,airbag,belted,1,f,39,2002,1996,deploy,driver,1,0
128.129,alive,airbag,belted,0,m,35,2002,1996,deploy,driver,1,3
128.129,alive,airbag,belted,0,f,32,2002,1996,deploy,pass,1,1
48.409,alive,airbag,belted,0,m,32,2002,1999,nodeploy,driver,0,3
21.179,alive,airbag,belted,0,m,78,2002,2002,nodeploy,driver,0,3
92.237,alive,none,belted,1,f,84,2002,1981,unavail,driver,0,3
122.426,alive,none,belted,1,m,23,2002,1994,unavail,driver,0,3
122.426,alive,none,belted,1,f,19,2002,1994,unavail,pass,0,3
53.525,alive,airbag,belted,1,f,45,2002,1999,deploy,driver,1,3
7.752,alive,airbag,belted,1,m,49,2002,2002,nodeploy,driver,0,3
17.166,alive,airbag,belted,1,m,57,2002,2000,deploy,driver,1,3
32.708,alive,airbag,belted,1,f,61,2002,1997,deploy,driver,1,2
32.708,alive,none,none,1,m,43,2002,1988,unavail,pass,0,3
3888.312,alive,airbag,belted,0,m,59,2002,1996,nodeploy,driver,0,2
3888.312,alive,airbag,belted,1,f,23,2002,1997,deploy,driver,1,2
42.602,alive,none,belted,1,m,23,2002,1989,unavail,driver,0,2
101.795,alive,none,belted,0,m,23,2002,1985,unavail,driver,0,3
10685.72,alive,airbag,belted,1,m,24,2002,1997,nodeploy,driver,0,2
117.076,alive,airbag,belted,0,f,30,2002,1990,deploy,driver,1,3
9.956,alive,airbag,none,1,m,58,2002,2000,deploy,driver,1,3
9.956,alive,airbag,belted,1,m,38,2002,2000,deploy,driver,1,3
9.956,alive,airbag,belted,1,m,29,2002,2000,deploy,pass,1,2
19.866,alive,airbag,none,0,f,40,2002,2001,deploy,driver,1,3
19.866,alive,airbag,none,0,m,41,2002,2001,deploy,pass,1,3
42.977,alive,airbag,belted,0,f,40,2002,1998,nodeploy,driver,0,3
1237.341,alive,airbag,belted,1,m,24,2002,1996,nodeploy,pass,0,0
0,alive,airbag,belted,0,m,19,2002,1999,nodeploy,driver,0,0
0,alive,airbag,belted,0,f,18,2002,1999,nodeploy,pass,0,0
41.873,dead,airbag,belted,0,f,18,2002,2002,nodeploy,driver,0,4
38.994,alive,none,belted,1,m,63,2002,1991,unavail,driver,0,3
36.655,alive,none,none,1,m,49,2002,1986,unavail,driver,0,2
71.078,alive,none,belted,1,f,18,2002,1991,unavail,driver,0,3
71.078,alive,none,belted,1,m,17,2002,1991,unavail,pass,0,1
71.078,alive,airbag,belted,1,f,24,2002,2001,deploy,driver,1,1
38.994,alive,airbag,none,0,f,56,2002,1995,nodeploy,driver,0,3
521.614,alive,airbag,belted,1,m,23,2002,2000,nodeploy,driver,0,0
1268.169,alive,airbag,belted,0,f,21,2002,1993,nodeploy,driver,0,0
38.994,alive,airbag,belted,1,m,41,2002,1995,nodeploy,driver,0,2
362.679,alive,airbag,belted,0,m,26,2002,2000,nodeploy,driver,0,2
36.655,alive,airbag,belted,0,f,45,2002,2001,nodeploy,driver,0,3
134.35,alive,none,belted,1,m,20,2002,1992,unavail,driver,0,0
134.35,alive,airbag,belted,1,f,35,2002,1998,deploy,driver,1,1
331.141,alive,none,belted,0,f,33,2002,1992,unavail,driver,0,1
2876.182,alive,none,belted,0,m,22,2002,1989,unavail,driver,0,0
197.06,alive,airbag,none,1,f,27,2002,1992,deploy,driver,1,1
197.06,alive,airbag,belted,0,m,47,2002,1999,nodeploy,driver,0,1
197.06,alive,airbag,belted,0,f,46,2002,1999,nodeploy,pass,0,1
485.707,alive,airbag,none,1,f,28,2002,1991,deploy,driver,1,1
36.655,dead,airbag,belted,1,f,43,2002,1999,nodeploy,driver,0,4
39.29,alive,airbag,none,0,f,25,2002,1997,nodeploy,driver,0,3
39.29,alive,airbag,none,0,m,20,2002,1997,nodeploy,pass,0,3
126.012,alive,airbag,none,1,m,30,2002,2000,deploy,driver,1,2
525.579,alive,airbag,belted,1,f,18,2002,2001,nodeploy,driver,0,0
38.994,dead,airbag,none,0,m,83,2002,1998,deploy,driver,1,3
38.994,alive,airbag,belted,1,m,18,2002,1996,deploy,driver,1,2
38.994,alive,airbag,belted,1,m,20,2002,1996,deploy,pass,1,1
116.308,alive,airbag,belted,0,m,20,2002,1999,nodeploy,driver,0,0
116.308,alive,airbag,belted,0,m,19,2002,1999,nodeploy,pass,0,0
485.101,alive,airbag,belted,1,m,50,2002,2001,deploy,driver,1,0
84.735,alive,airbag,belted,1,f,24,2002,2001,nodeploy,driver,0,2
84.735,alive,airbag,belted,1,f,20,2002,2001,nodeploy,pass,0,1
84.735,alive,airbag,none,0,m,24,2002,2002,deploy,driver,1,2
208.852,alive,none,belted,1,f,30,2002,1993,unavail,driver,0,1
53.032,alive,airbag,belted,1,m,62,2002,1998,deploy,driver,1,3
709.396,alive,airbag,belted,0,f,34,2002,2002,nodeploy,driver,0,1
41.873,alive,none,belted,1,f,37,2002,1994,unavail,driver,0,3
36.655,alive,airbag,belted,1,m,70,2002,2001,deploy,driver,1,2
36.655,alive,airbag,none,0,m,49,2002,1998,deploy,driver,1,3
335.166,alive,airbag,none,0,m,26,2002,2000,deploy,driver,1,2
41.873,dead,airbag,none,0,f,27,2002,2000,nodeploy,driver,0,4
125.187,alive,airbag,belted,1,m,43,2002,2000,deploy,driver,1,0
304.36,alive,airbag,belted,1,f,26,2002,1995,deploy,driver,1,1
1048.902,alive,airbag,belted,1,m,59,2002,1997,nodeploy,driver,0,0
36.655,alive,airbag,belted,1,f,20,2002,2000,deploy,driver,1,3
38.994,alive,airbag,belted,0,m,65,2002,1998,nodeploy,driver,0,0
38.994,alive,airbag,belted,0,f,64,2002,1998,nodeploy,pass,0,3
838.436,alive,airbag,belted,1,m,18,2002,1999,deploy,pass,1,0
183.424,alive,airbag,belted,1,m,27,2002,1997,nodeploy,driver,0,1
38.994,alive,none,belted,1,m,23,2002,1988,unavail,driver,0,3
38.994,alive,airbag,belted,1,f,19,2002,2000,deploy,driver,1,1
216.637,alive,airbag,none,0,m,50,2002,1998,nodeploy,driver,0,3
38.994,alive,none,none,1,f,47,2002,1986,unavail,driver,0,3
1931.167,alive,none,belted,0,m,28,2002,1991,unavail,driver,0,0
1931.167,alive,none,belted,0,m,16,2002,1991,unavail,pass,0,0
38.994,alive,airbag,belted,0,f,75,2002,1998,nodeploy,driver,0,3
38.994,alive,none,belted,1,f,18,2002,1994,unavail,driver,0,1
282.201,alive,airbag,belted,0,f,17,2002,2000,nodeploy,driver,0,0
282.201,alive,airbag,belted,1,m,27,2002,1995,deploy,driver,1,2
282.201,alive,none,belted,1,f,25,2002,1995,unavail,pass,0,1
477.538,alive,none,belted,1,f,40,2002,1990,unavail,driver,0,0
36.655,alive,airbag,belted,1,m,23,2002,2000,deploy,driver,1,3
377.023,alive,airbag,belted,0,m,21,2002,2001,deploy,driver,1,1
377.023,alive,airbag,belted,0,m,20,2002,2001,deploy,pass,1,1
916.632,alive,airbag,belted,1,m,33,2002,1998,deploy,driver,1,0
41.873,alive,airbag,belted,1,m,22,2002,1998,nodeploy,driver,0,0
41.873,alive,airbag,belted,1,m,22,2002,1998,nodeploy,pass,0,0
36.655,alive,airbag,none,1,m,20,2002,1999,deploy,driver,1,2
36.655,alive,airbag,none,1,f,19,2002,1999,deploy,pass,1,3
38.994,alive,airbag,none,1,m,42,2002,1991,deploy,driver,1,3
520.257,alive,airbag,belted,0,f,17,2002,2001,deploy,driver,1,2
194.098,alive,airbag,belted,1,m,47,2002,1993,deploy,driver,1,1
798.54,alive,airbag,belted,1,m,35,2002,1998,nodeploy,driver,0,0
118.809,alive,airbag,belted,0,f,23,2002,2002,deploy,driver,1,2
38.994,alive,airbag,belted,1,m,34,2002,2000,nodeploy,driver,0,1
38.994,alive,airbag,belted,1,f,40,2002,1999,deploy,pass,1,2
38.994,alive,none,none,1,m,19,2002,1992,unavail,driver,0,3
38.994,alive,none,belted,1,f,19,2002,1994,unavail,driver,0,2
58.438,alive,airbag,belted,0,f,56,2002,1999,deploy,driver,1,1
58.438,alive,airbag,belted,0,m,57,2002,1999,deploy,pass,1,3
100.05,alive,airbag,belted,0,f,88,2002,1999,nodeploy,pass,0,1
100.05,alive,airbag,belted,1,f,22,2002,2000,deploy,driver,1,0
246.599,alive,airbag,belted,1,m,21,2002,1995,deploy,driver,1,1
417.291,alive,airbag,belted,1,f,60,2002,2001,nodeploy,driver,0,0
38.994,alive,none,belted,0,m,65,2002,1987,unavail,driver,0,3
39.93,alive,none,belted,1,f,17,2002,1991,unavail,driver,0,3
128.063,alive,airbag,belted,0,f,36,2002,2000,nodeploy,driver,0,2
128.063,alive,airbag,belted,1,m,42,2002,1995,deploy,driver,1,1
128.063,alive,airbag,belted,1,f,56,2002,1999,deploy,driver,1,1
38.994,alive,airbag,belted,1,f,17,2002,1995,deploy,driver,1,3
39.35,alive,airbag,none,1,m,44,2002,1998,nodeploy,pass,0,3
311.06,alive,none,belted,0,f,79,2002,1991,unavail,driver,0,2
311.06,alive,none,belted,1,f,16,2002,1990,unavail,driver,0,0
311.06,alive,none,belted,1,f,16,2002,1990,unavail,pass,0,0
526.371,alive,none,belted,1,m,18,2002,1985,unavail,driver,0,0
526.371,alive,airbag,belted,0,f,54,2002,2001,nodeploy,driver,0,1
147.363,alive,airbag,none,1,f,20,2002,1998,deploy,driver,1,2
249.366,alive,airbag,belted,1,f,17,2002,2001,nodeploy,driver,0,0
38.994,alive,none,none,1,f,51,2002,1994,unavail,driver,0,3
237.856,alive,airbag,belted,0,m,22,2002,2000,nodeploy,driver,0,1
578.285,alive,airbag,belted,1,m,17,2002,1994,nodeploy,driver,0,0
36.655,alive,none,belted,1,m,24,2002,1988,unavail,driver,0,1
36.655,alive,airbag,belted,0,f,19,2002,1993,nodeploy,driver,0,0
38.994,alive,none,belted,1,f,28,2002,1995,unavail,driver,0,0
257.978,alive,airbag,belted,1,f,25,2002,1999,deploy,driver,1,2
257.978,alive,airbag,belted,1,m,29,2002,1999,deploy,pass,1,2
36.655,alive,airbag,belted,0,m,21,2002,2000,nodeploy,driver,0,2
135.629,alive,airbag,belted,0,m,24,2002,1998,nodeploy,driver,0,1
135.629,alive,airbag,none,0,f,21,2002,1998,nodeploy,pass,0,1
229.51,alive,airbag,belted,1,m,50,2002,2000,deploy,pass,1,1
36.655,alive,airbag,belted,1,f,60,2002,2002,deploy,pass,1,2
38.994,alive,none,belted,0,m,29,2002,1988,unavail,driver,0,2
38.994,dead,none,belted,0,f,27,2002,1988,unavail,pass,0,3
38.994,alive,airbag,belted,1,m,20,2002,2001,deploy,driver,1,1
38.994,alive,none,belted,1,m,43,2002,1993,unavail,driver,0,3
44.664,alive,airbag,none,0,m,29,2002,2002,nodeploy,driver,0,2
452.905,alive,airbag,belted,0,m,20,2002,1998,nodeploy,driver,0,0
160.079,alive,airbag,none,1,f,38,2002,2000,deploy,driver,1,1
667.666,alive,airbag,belted,1,f,23,2002,2001,nodeploy,driver,0,1
38.994,alive,airbag,belted,0,m,26,2002,1995,deploy,driver,1,3
38.994,alive,airbag,belted,1,f,22,2002,1994,deploy,driver,1,2
38.994,alive,airbag,belted,0,m,55,2002,1999,deploy,driver,1,2
38.994,alive,none,none,1,f,22,2002,1992,unavail,driver,0,3
276.191,alive,airbag,belted,1,m,33,2002,1994,deploy,driver,1,2
760.901,alive,none,belted,1,m,25,2002,1986,unavail,driver,0,0
760.901,alive,none,none,1,m,24,2002,1986,unavail,pass,0,1
38.994,alive,airbag,belted,1,f,49,2002,2001,deploy,driver,1,2
52.938,alive,airbag,belted,1,f,35,2002,1998,deploy,driver,1,3
52.938,alive,none,belted,1,m,33,2002,1989,unavail,driver,0,0
418.478,alive,none,belted,1,f,40,2002,1989,unavail,driver,0,0
38.994,alive,none,none,0,f,17,2002,1986,unavail,pass,0,3
462.373,alive,airbag,belted,0,m,21,2002,1997,nodeploy,driver,0,1
1902.253,alive,none,belted,1,m,72,2002,1991,unavail,driver,0,0
295.918,alive,airbag,belted,0,m,50,2002,1996,nodeploy,driver,0,3
541.288,alive,airbag,belted,1,m,28,2002,1997,deploy,driver,1,0
41.545,alive,airbag,belted,0,m,21,2002,1999,deploy,driver,1,3
60.36,alive,airbag,belted,0,f,58,2002,1992,deploy,driver,1,3
1738.742,alive,none,belted,0,f,19,2002,1992,unavail,driver,0,2
1689.948,alive,none,none,1,m,41,2002,1994,unavail,driver,0,0
3609.896,alive,airbag,belted,1,m,34,2002,1993,nodeploy,driver,0,0
188.116,alive,airbag,belted,1,f,23,2002,1999,deploy,driver,1,2
381.567,alive,airbag,belted,0,f,37,2002,2000,nodeploy,driver,0,1
381.567,alive,airbag,belted,1,f,36,2002,1992,deploy,driver,1,1
1103.559,alive,none,belted,1,m,16,2002,1984,unavail,driver,0,1
1103.559,alive,airbag,belted,1,m,40,2002,1996,deploy,driver,1,1
615.354,alive,none,belted,0,f,22,2002,1989,unavail,driver,0,1
615.354,alive,none,belted,0,m,30,2002,1989,unavail,pass,0,1
446.866,alive,airbag,belted,0,f,29,2002,2000,nodeploy,driver,0,0
1292.416,alive,none,belted,0,f,22,2002,1992,unavail,driver,0,0
1292.416,alive,none,belted,0,m,21,2002,1992,unavail,pass,0,0
1600.693,alive,airbag,belted,0,f,86,2002,1993,nodeploy,driver,0,0
